Date,Open,High,Low,Close,Volume
7/25/2012,106.745,107.003,105.961,106.534,162304157
7/26/2012,108.085,108.526,107.561,108.314,196726174
7/27/2012,108.861,110.612,108.285,110.297,297687881
7/30/2012,110.172,110.831,109.972,110.297,134247249
7/31/2012,110.152,110.431,109.512,109.512,151584805
8/1/2012,110.306,110.335,109.244,109.406,173866743
8/2/2012,108.602,109.386,107.837,108.669,250837101
8/3/2012,110.211,111.053,108.699,110.841,198419552
8/6/2012,111.119,111.464,110.985,111.033,108520766
8/7/2012,111.474,112.076,111.339,111.588,137684167
8/8/2012,111.197,111.866,111.167,111.732,112748290
8/9/2012,111.561,112.057,111.445,111.848,113345842
8/10/2012,111.349,112.057,111.167,112.01,125444391
8/13/2012,111.838,112.01,111.349,111.952,99824850
8/14/2012,112.354,112.42,111.634,111.971,128619304
8/15/2012,111.866,112.269,111.791,112.096,89339595
8/16/2012,112.23,113.052,111.981,112.92,140820819
8/17/2012,113.11,113.168,112.815,113.062,114175355
8/20/2012,112.91,113.1,112.594,113.072,98369375
8/21/2012,113.368,113.79,112.489,112.737,132517030
8/22/2012,112.44,112.967,112.172,112.785,167366546
8/23/2012,112.498,112.508,111.683,111.876,140104303
8/24/2012,111.579,112.795,111.514,112.528,125056786
8/27/2012,112.835,112.985,112.393,112.556,86413026
8/28/2012,112.259,112.795,112.106,112.44,95162593
8/29/2012,112.537,112.835,112.221,112.528,82249658
8/30/2012,112.067,112.096,111.484,111.732,121410208
8/31/2012,112.354,112.795,111.617,112.239,191067642
9/4/2012,112.152,112.489,111.435,112.152,151075473
9/5/2012,112.192,112.498,111.848,112.067,126533005
9/6/2012,112.737,114.325,112.727,114.316,198968213
9/7/2012,114.527,114.824,114.412,114.785,134856111
9/10/2012,114.671,114.864,114.086,114.114,108659061
9/11/2012,114.184,114.824,114.144,114.442,111511201
9/12/2012,114.824,114.938,114.432,114.824,110168319
9/13/2012,114.824,116.927,114.509,116.603,283358493
9/14/2012,116.836,117.772,116.728,117.094,213461756
9/17/2012,116.862,117.056,116.413,116.718,150174556
9/18/2012,116.518,116.778,116.306,116.622,123621545
9/19/2012,116.758,117.046,116.451,116.689,161292647
9/20/2012,116.107,116.758,115.839,116.699,193613131
9/21/2012,117.234,117.264,116.603,116.641,135939949
9/24/2012,116.02,116.728,115.932,116.461,119644673
9/25/2012,116.718,116.917,115.179,115.197,166519859
9/26/2012,115.179,115.205,114.267,114.583,183073039
9/27/2012,115.043,115.896,114.746,115.646,139837322
9/28/2012,115.197,115.58,114.71,115.103,188323899
10/1/2012,115.561,116.498,115.141,115.398,169954371
10/2/2012,115.877,116.02,114.985,115.542,141842356
10/3/2012,115.857,116.269,115.223,115.972,151594590
10/4/2012,116.451,116.996,116.278,116.844,155466025
10/5/2012,117.455,117.638,116.508,116.844,156105965
10/8/2012,116.422,116.844,116.155,116.451,97966101
10/9/2012,116.355,116.461,115.243,115.293,186061676
10/10/2012,115.273,115.38,114.382,114.564,155239337
10/11/2012,115.351,115.532,114.593,114.613,154549381
10/12/2012,114.7,115.093,114,114.222,155295358
10/15/2012,114.518,115.311,114.134,115.197,134511426
10/16/2012,115.743,116.451,115.665,116.365,135892360
10/17/2012,116.451,116.986,116.259,116.88,161114351
